id,name,organization,title,doi,metadata_created,metadata_modified,license_title
89632420-8b72-4901-bdff-3b7c894d3514,luh-genotypicdata_tetraploid_snpchip,abteilung-geholz-und-vermehrungsphysiologie,GenotypicData_Tetraploid_SNPChip,10.25835/ie9cdzgi,2023-08-04T08:46:30.773940,2023-08-04T08:46:30.773945,CC0-1.0
8147926c-55b7-4fc9-a9e0-21b2786a3da1,luh-german-riverine-landscape-survey,institut-fur-umweltplanung,"Germany-wide representative survey on riverine landscapes, large wood, and ecosystem service information",10.25835/0071779,2021-10-14T10:15:57.764294,2023-08-04T08:46:31.019277,CC-BY-3.0
e5748bd8-a15d-4733-a93c-6fb7cf91fd28,luh-global-pattern-search-for-alpha-level-optimisation,institut-fur-statik-und-dynamik,Global Pattern Search for alpha-level Optimisation,10.25835/0043276,2021-10-14T10:15:57.929280,2023-08-04T08:46:31.161014,CC-BY-SA-3.0
17700282-3b37-41fb-af21-b0dac830403c,luh-gnss-mass-market-and-geodetic-receiver-benchmark-study,institut-fuer-erdmessung,GNSS mass market and geodetic receiver benchmark study,10.25835/0034324,2021-10-14T10:15:58.079741,2023-08-04T08:46:31.291084,CC-BY-NC-3.0
a0c3c4ef-cd07-451b-ad69-f8305c20266f,luh-gnss-measurement-data-on-the-urban-area-of-hildesheim,institut-fur-kartographie-und-geoinformatik,GNSS measurement data on the urban area of Hildesheim,10.25835/LUIS.1,2021-10-14T10:15:58.340493,2023-08-04T08:46:31.440783,CC0-1.0
ab84a7a1-f80d-46fc-b7b5-928be55349ac,luh-gps-aided-camera-tracking-course,institut-fur-kartographie-und-geoinformatik,GPS Aided Camera-Tracking Course Dataset,10.25835/0055602,2021-10-14T10:15:58.499711,2023-08-04T08:46:31.571708,CC-BY-NC-3.0
ad791b14-bf67-4e66-90ac-6859f47adc2a,luh-gps-code-phase-variations-cpv,institut-fuer-erdmessung,GPS code phase variations (CPV) for GNSS receiver antennas,10.25835/0012492,2021-10-14T10:15:58.658895,2023-08-04T08:46:31.697226,CC-BY-NC-3.0
2ad0603d-1b2d-4f91-a9b2-66c7e2de83c3,luh-grace-fo-2020,institut-fur-erdmessung,LUH-GRACE-FO-2020,,2021-07-23T08:37:54.315035,2021-07-23T08:38:43.879997,Creative Commons Non-Commercial (Any)
bb417008-4b1c-45f9-8e7a-d13398de4374,luh-groundtruth-intersection-regulators-for-chicago,institut-fur-kartographie-und-geoinformatik,Traffic Regulator Ground-truth Information for the Chicago Trajectory Dataset,10.25835/0vifyzqi,2023-01-12T13:14:14.806022,2023-08-04T08:46:31.837983,CC-BY-NC-3.0
cc85daaf-8ee3-48f5-a9c9-e7f72b4adeec,luh-ground-truth-intersection-regulators-for-hannover,institut-fur-kartographie-und-geoinformatik,"Traffic Regulator Ground-truth Information of the City of Hannover, Germany",10.25835/cqg0x1el,2023-01-12T13:14:15.021436,2023-08-04T08:46:32.018498,CC-BY-NC-3.0
34786337-eedb-48ac-bb77-9957cfc9d611,luh-gtem,institut-fur-grundlagen-der-elektrotechnik-und-messtechnik,Measured electric field distribution of two GTEM cells in different vertical planes with a 3-axis field probe,10.25835/0081020,2021-10-14T10:15:58.939312,2023-08-04T08:46:32.282910,CC-BY-SA-3.0
cc7068fc-3b8c-4e51-bfb0-584ecb56f48d,luh-hydrognss_dataset_software,institut-fuer-meteorologie-und-klimatologie,hydroGNSS,10.25835/8dyc73yi,2023-01-12T13:14:15.359795,2023-08-04T08:46:32.535097,CC0-1.0
1b454047-c2c2-4866-89bd-43ac5b8d53be,luh-hytowering,institut-fur-statik-und-dynamik,HyTowering: Acceleration measurements of a large-scale segmented concrete tower,10.25835/d58o1q96,2023-01-12T13:14:15.521037,2023-08-04T08:46:32.725680,CC-BY-3.0
16a49dcf-1fb3-4b3c-b122-ff288e57c2e6,luh-icf_ifac_videos,institut-fur-regelungstechnik,ICF IFAC 2023 Videos,10.25835/erbbvx5h,2023-01-12T13:14:15.752245,2023-08-04T08:46:32.948760,CC-BY-3.0
df2eb5a1-e09f-422d-9dec-537f10d18a2a,luh-icsens-stereo-image-vehicle-dataset,i-c-sens,i.c.sens Stereo Image Vehicle Dataset,10.25835/0078519,2021-10-14T10:15:59.217275,2023-08-04T08:46:33.167417,CC-BY-NC-3.0
0bcea595-0786-44f6-a9e2-c26a779a004b,luh-i-c-sens-visual-inertial-lidar-dataset,i-c-sens,i.c.sens Visual-Inertial-LiDAR Dataset,10.25835/0026408,2021-10-14T10:15:59.415164,2023-08-04T08:46:33.326149,CC-BY-NC-3.0
99448906-274b-40e9-b9c9-40ee553bb779,luh-ife10_2132,institut-fuer-erdmessung,Robot based phase centre corrections for new GNSS signals,10.25835/0075279,2021-10-14T10:15:59.632676,2023-08-04T08:46:33.521015,CC-BY-NC-3.0
13ba912b-032e-4c04-a9cc-2c7cbe2a9f4a,luh-image-text-classes,tib,Semantic Image-Text-Classes,10.25835/0010577,2021-10-14T10:15:59.844003,2023-08-04T08:46:33.704402,CC-BY-NC-3.0
2b9b1a47-893e-4ddb-bc10-e0e55b8d257d,luh-immersive-music-experience-in-surround-sound-music-reproduction,institut-fur-kommunikationstechnik,Immersive music experience in surround sound music reproduction,10.25835/3vx9ls5h,2023-08-04T08:46:34.001520,2023-08-04T08:46:34.001526,CC-BY-SA-3.0
da980c6f-3e6f-4ad5-aa79-a218ba1ed109,luh-implementation-of-thermodynamic-topology-optimization-for-hardening-materials-in-julia,institut-fur-kontinuumsmechanik,Implementation of thermodynamic topology optimization for hardening materials in Julia,10.25835/ya8glznn,2023-05-02T07:05:20.969453,2023-08-04T08:46:34.161568,CC-BY-NC-3.0
01f12013-bad1-4be3-ad3a-6975b5cb4eab,luh-implementation-of-thermodynamic-topology-optimization-including-plasticity-in-julia,institut-fur-kontinuumsmechanik,Implementation of thermodynamic topology optimization including plasticity in Julia,10.25835/ya8glznn,2023-01-12T13:14:17.015384,2023-01-12T13:14:17.015389,CC-BY-NC-3.0
2039c8eb-3df2-49a5-ba87-02f75519ff15,luh-implementation-of-tto-for-sequential-am-including-structural-self-weight-in-matlab,institut-fur-kontinuumsmechanik,Implementation of thermodynamic topology optimization for sequential additive manufacturing including structural self-weight in MATLAB,10.25835/176pl6eq,2023-01-12T13:14:17.150186,2023-08-04T08:46:34.315746,CC-BY-NC-3.0
4558b4a9-cd1b-4bb2-ad94-59af4de6f3ef,luh-importance-of-antixenosis-and-antibiosis-resistance-whitefly-brussels-sprouts,institut-fur-gartenbauliche-produktionssysteme,Importance of Antixenosis and Antibiosis Resistance to the Cabbage Whitefly (Aleyrodes proletella) in Brussels Sprout Cultivars,10.25835/0028359,2021-10-14T10:16:00.161661,2023-08-04T08:46:34.493994,CC-BY-3.0
e1ca1cc4-0c28-48e9-aae3-477794d57a6f,luh-importance-of-leaf-age-for-chrysanthemum-resistance-against-frankliniella-occidentalis,institut-fur-gartenbauliche-produktionssysteme,Leaf age is important for assessment of resistance in Chrysanthemum against Frankliniella occidentalis,10.25835/0003286,2021-10-14T10:16:00.334515,2023-08-04T08:46:34.645993,CC-BY-3.0
8b04c655-0e51-48c6-8230-0428b9826078,luh-indrum2022_khellaf-peters_supplement_flowchart,institut-fur-didaktik-der-mathematik-und-physik,INDRUM2022_Khellaf&Peters_supplement_flowchart,10.25835/o8h1u7dv,2023-08-04T08:46:34.903247,2023-08-04T08:46:34.903252,CC-BY-3.0
7618e7b2-26ce-4c33-b8c7-6d3702448e0d,luh-indrum2022_khellaf-peters_supplement_rem_-tables,institut-fur-didaktik-der-mathematik-und-physik,INDRUM2022_Khellaf&Peters_supplement_REM_(tables),10.25835/ehvx8szz,2023-08-04T08:46:35.054515,2023-08-04T08:46:35.054520,CC-BY-3.0
79817c64-0a82-4ad0-bf6c-9d4214e5957b,luh-instance-data-dynamic-inductive-charging-infrastructures-for-airport-aprons-multiple-vehicles,institut-fur-produktionswirtschaft,Instance Data for Designing Dynamic Inductive Charging Infrastructures for Airport Aprons with Multiple Vehicle Types,10.25835/9rc8zkbg,2023-01-12T13:14:17.727662,2023-08-04T08:46:35.183753,CC0-1.0
f8875f14-2561-4ba7-bbe1-49273ab5d7ce,luh-instance-data-for-numerical-study-on-planning-of-inductive-charging-infrastructures,institut-fur-produktionswirtschaft,Instance Data for Numerical Study on Planning of Inductive Charging Infrastructures,10.25835/itr694hg,2023-01-12T13:14:17.844917,2023-08-04T08:46:35.318232,CC0-1.0
f889512a-d12e-424f-a1a9-c6ac4f3653de,luh-interview-guideline-to-identify-innovation-driven-influencing-factors-on-costs,sfb_1368,Interview Guideline to Identify Innovation-driven Influencing Factors on Manufacturing and Material Costs,10.25835/6rm5xwci,2023-08-04T08:46:35.471263,2023-08-04T08:46:35.471269,CC-BY-SA-3.0
8d579fcc-06e8-4ca3-bb99-4f11e77fdef2,luh-iocw-image_description_templates,fachgebiet-wissensbasierte-systeme,IOCW-Image_Description_Templates,10.25835/0084480,2021-10-14T10:16:00.601062,2023-08-04T08:46:35.642074,CC-BY-NC-3.0
f5e3d2ea-2199-4720-993d-07b79878ca29,luh-isicom,institut-fur-technische-chemie,ISICOM,10.25835/0052186,2021-10-14T10:16:00.751647,2023-08-04T08:46:35.808896,CC0-1.0
f82702e5-ea79-4445-8795-232cbc824d44,luh-kasp_raw_fluorescences,abteilung-geholz-und-vermehrungsphysiologie,KASP_raw_Fluorescences,10.25835/8vfpmh7w,2023-08-04T08:46:36.004841,2023-08-04T08:46:36.004846,CC0-1.0
745ec3c1-46e5-421e-8057-ed7f8a149abe,luh-koesl-ergebnisse-geodaten,institut-fur-umweltplanung,KOeSL-Ergebnisse-Geodaten,10.25835/0006102,2023-08-04T08:46:36.132016,2023-08-04T08:46:36.132022,CC-BY-3.0
031fecb8-4d1d-4398-9a69-4ac26d426404,luh-koesl-ergebnisse-geodaten_v1,institut-fur-umweltplanung,KOeSL-Ergebnisse-Geodaten_V1,10.25835/0006102,2021-10-14T10:16:00.924452,2023-01-12T13:14:18.260742,CC-BY-3.0
ad9a0fce-255b-4b55-bb9e-2468592ba0fb,luh-lastprofile-aus-trnsys-simulationen,institutes-fur-entwerfen-und-konstruieren,Elektrische (Teil-)Lastprofile verschiedener Nichtwohngebäude aus TRNSYS-Simulationen (Projekt EltStore),10.25835/0089924,2021-10-14T10:16:01.160086,2023-08-04T08:46:36.286222,CC-BY-3.0
2826c687-9606-42ae-a166-fe30d33decd8,luh-lastprofile-der-unterverteilung-des-gebaudes-1806-projektes-eltstore,institutes-fur-entwerfen-und-konstruieren,Lastprofile eines Photovoltaik-Batteriespeichersystems mit Lastspitzenkappung (Projekt EltStore),10.25835/0050606,2021-10-14T10:16:01.278480,2023-08-04T08:46:36.417571,CC-BY-3.0
1ffaa086-23c0-4b49-87cb-4a456868affa,luh-leds-disturb-the-greenhouse-whitefly-trialeurodes-vaporariorum-from-its-host,institut-fur-gartenbauliche-produktionssysteme,Blue and UV light-emitting diodes (LEDs) disturb the greenhouse whitefly (Trialeurodes vaporariorum) from its host,10.25835/y071n4rn,2023-08-04T08:46:36.567989,2023-08-04T08:46:36.567995,CC-BY-3.0
bb754e52-54ae-4763-9766-e2bdc5a50eeb,luh-lennart-holscher,institut-fur-werkstoffkunde,Contact-Tube-to-Working-Distance slopes with Gas-Metal-Arc-Welding,10.25835/0011019,2021-10-14T10:16:01.414793,2023-08-04T08:46:36.760114,CC-BY-SA-3.0
7026dd81-98d1-46e2-9ec1-4e0a3e088852,luh-les-of-a-15-gw-wind-farm,institut-fuer-meteorologie-und-klimatologie,LES of a 15 GW wind farm,10.25835/39jgn8ac,2023-01-12T13:14:18.802121,2023-08-04T08:46:36.952694,CC-BY-SA-3.0
abd44764-25cc-4335-a2a8-7b05860c4385,luh-les-of-small-and-large-wind-farm,institut-fuer-meteorologie-und-klimatologie,LES of small and large wind farm,10.25835/z5zxagiz,2023-01-12T13:14:18.965403,2023-08-04T08:46:37.135421,CC0-1.0
971783ee-fe56-4df3-9efc-1cd9e2d2e0fc,luh-lucoop-leibniz-university-cooperative-perception-and-urban-navigation-dataset,i-c-sens,LUCOOP: Leibniz University Cooperative Perception and Urban Navigation Dataset,10.25835/75o9yrc0,2023-02-22T08:31:17.861464,2023-08-04T08:46:37.313840,CC-BY-NC-3.0
d66b82b9-4c3b-4788-8dae-237473042943,luh-luh-grace2018,institut-fuer-erdmessung,LUH-GRACE2018,10.25835/0022864,2021-10-14T10:16:01.559877,2023-08-04T08:46:37.488972,CC-BY-NC-3.0
e371340a-d365-4345-a6c1-88f1a2fc07fd,luh-luh-grace-fo-2020,institut-fuer-erdmessung,LUH-GRACE-FO-2020,10.25835/0062546,2021-10-14T10:16:01.692315,2023-08-04T08:46:37.630437,CC-BY-NC-3.0
93b52576-6a5a-4ce9-8c27-a0372590f7b0,luh-lumo,institut-fur-statik-und-dynamik,LUMO - Leibniz Universtity Test Structure for Monitoring,10.25835/0027803,2021-10-14T10:16:01.835903,2023-08-04T08:46:37.863177,CC-BY-3.0
ff4c6be4-82e0-447e-b5f6-462c0b7281e9,luh-lumpi,institut-fur-kartographie-und-geoinformatik,LUMPI: The Leibniz University Multi-Perspective Intersection Dataset,10.25835/z54qcu1b,2023-01-12T13:14:19.593265,2023-08-04T08:46:38.004988,CC-BY-NC-3.0
56a919cd-3244-4989-b8b0-1f91ce876e8d,luh-machine-and-tool-ontology,sfb_1368,Machine and Tool Ontology,10.25835/q5jd6hkj,2023-02-22T08:31:25.463167,2023-08-04T08:46:38.148330,CC-BY-SA-3.0
1c964009-11cc-460c-bcfc-5bf39cab5842,luh-matlab-simulink-files-mathematical-modeling-of-thyroid-homeostasis-implications-for-the-ahds,institut-fur-regelungstechnik,Matlab/Simulink Files: Mathematical Modeling of Thyroid Homeostasis: Implications for the AHDS,10.25835/0049176,2021-10-14T10:16:02.068392,2023-08-04T08:46:38.270730,CC-BY-3.0
b88cc191-6142-4650-a09b-a4b67b186f49,luh-mca-dataset,mca,MCA Dataset,10.25835/jt0dobsz,2023-01-12T13:14:19.994369,2023-08-04T08:46:38.406595,CC-BY-SA-3.0
2ea39e67-6250-4fb8-b206-2e175e0c14b5,luh-measurement-data-of-a-laboratory-steel-cantilever-beam-with-a-reversible-damage-mechanism,institut-fur-statik-und-dynamik,Measurement data of a laboratory steel cantilever beam with a reversible damage mechanism,10.25835/123gy6gm,2023-01-12T13:14:20.324676,2023-08-04T08:46:38.714304,CC-BY-3.0
033a0d2b-ff48-4598-b868-01b0da86015f,luh-mechanical-substitute-model-for-characterization-of-additively-manufactured-particle-dampers,institut-fur-produktentwicklung-und-geratebau,Mechanical substitute model for characterization of additively manufactured particle dampers,10.25835/qagew56t,2023-08-04T08:46:38.898139,2023-08-04T08:46:38.898144,CC-BY-3.0
e08637d9-825c-4a38-9366-96c28cdd0929,luh-metamaterialstrukturen,institut-fur-dynamik-und-schwingungen,Metamaterial Structures: Animations of Dynamic Behaviour,10.25835/dlpkd24c,2023-08-04T08:46:39.072371,2023-08-04T08:46:39.072376,CC-BY-NC-3.0
42fa2f83-983c-4122-a715-a8317bad223e,luh-micro-topo,institut-fuer-mess-und-regelungstechnik,Micro-Topo-Dataset,10.25835/pngok8op,2023-02-22T08:31:25.993658,2023-08-04T08:46:39.379118,CC-BY-NC-3.0
88f7f8b6-f71c-4e4e-9240-433582dd4860,luh-mineral-intake-and-clinical-symptoms-in-adult-patients-with-hypophosphatasia-supplementary-mater,abteilung-ernahrungsphysiologie-und-humanernahrung,Data from: Mineral intake and clinical symptoms in adult patients with Hypophosphatasia,10.25835/0091925,2021-10-14T10:16:02.307586,2023-08-04T08:46:39.516048,CC-BY-NC-3.0
41a7eb88-0205-4c8b-9827-f39a9af5c51b,luh-ml_household_end-use_load-profiles,institut-fur-festkorperphysik,ML_Household_End-use_Load-profiles,10.25835/0043305,2021-10-14T10:16:02.439058,2023-08-04T08:46:39.641246,CC-BY-3.0
4608a35d-3824-4d60-a0a4-cc7c2f2b2fa8,luh-mm_claims,tib,MM_Claims Dataset,10.25835/2lg7peic,2023-01-12T13:14:20.741869,2023-08-04T08:46:39.781666,CC-BY-NC-3.0
12b90207-2a2b-4d89-9044-a8a804b1a643,luh-model-code-extended-code-and-job-setup-for-publication,ag-palm,Large-eddy simulation of radiation fog with comprehensive two-moment bulk microphysics: impact of different aerosol activation and condensation parameterizations,10.25835/0067929,2021-10-14T10:16:02.570837,2023-08-04T08:46:39.933072,CC0-1.0
8f8b3358-c148-4e4c-9a28-2a3518a470a7,luh-monitoring-aphids-in-protected-cucumber-cultivations,institut-fur-gartenbauliche-produktionssysteme,Monitoring aphids in protected cultivations by sticky traps,10.25835/ami9gk33,2023-05-02T07:05:21.845258,2023-08-04T08:46:40.087582,CC-BY-3.0
54e8535e-0c87-4627-94e5-006fdfbaef01,luh-motion-planning-using-reactive-circular-fields-simulations,institut-fur-regelungstechnik,Motion Planning using Reactive Circular Fields: A 2D Analysis of Collision Avoidance and Goal Convergence,10.25835/6movxw2k,2023-08-04T08:46:40.284973,2023-08-04T08:46:40.284978,CC-BY-3.0
e4699ced-a54c-48e8-81a6-e30f78b1ff09,luh-mpc-for-the-prescription-of-antithyroid-agents,institut-fur-regelungstechnik,MPC for the Prescription of Antithyroid Agents,10.25835/8shznf2c,2023-01-12T13:14:21.092950,2023-01-12T13:14:21.092956,CC-BY-NC-3.0
733e368e-a481-4f85-8aac-2abcc35a0673,luh-multi-view-pedestrian-tracking,i-c-sens,i.c.sens Multi-view pedestrian tracking dataset,10.25835/0082741,2021-10-14T10:16:02.718705,2023-08-04T08:46:40.495785,CC-BY-NC-3.0
2066ed92-39be-49f8-a9e6-f0ec60f73870,luh-mw-source-component-list,institut-fur-quantenoptik,MW-source-component-list,10.25835/n3l98dkt,2023-05-02T07:05:22.030120,2023-08-04T08:46:40.672392,CC-BY-3.0
91866117-74d4-4b02-8510-479487245238,luh-new-horizons-in-nuclear-forensics,institut-fur-radiookologie-und-strahlenschutz,New Horizons in Nuclear Forensics,10.25835/0008383,2021-10-14T10:16:02.974364,2023-08-04T08:46:40.780783,CC-BY-3.0
c729ffd9-8be1-49a9-8c43-dab2f8a87753,luh-news400,tib,News400 Dataset,10.25835/0084897,2021-10-14T10:16:03.098485,2023-08-04T08:46:40.898926,CC-BY-NC-3.0
128e47f6-4cae-4b20-8815-4bb94abb8df5,luh-news-data-and-embeddings,l3s,News Data and Embeddings,10.25835/0036861,2021-10-14T10:16:03.228319,2023-08-04T08:46:41.088388,CC-BY-3.0
3c23ef7a-45e8-47a0-b635-ce39006d2ba7,luh-nlpcontributions-pilot-dataset,tib,NLPContributionGraph Trial Dataset,10.25835/0019761,2021-10-14T10:16:03.354056,2023-08-04T08:46:41.227172,CC-BY-SA-3.0
1cac4023-cce8-4205-8b71-75e79094dded,luh-oer-sample-data-set,l3s,OER sample data-set,10.25835/0094754,2021-10-14T10:16:03.514116,2023-08-04T08:46:41.363598,CC-BY-NC-3.0
e5914b92-9573-4ca0-bb65-e25be2b781b8,luh-openaxes-example-calibration-dataset,institut-fuer-mikroelektronische-systeme,OpenAXES Example Calibration Dataset,10.25835/oimsodoy,2023-08-04T08:46:41.498670,2023-08-04T08:46:41.498675,CC0-1.0
aad297f8-8d3e-4c18-ba7b-d065fac8c8c8,luh-openaxes-example-robot-dataset,institut-fuer-mikroelektronische-systeme,OpenAXES Example Robot Dataset,10.25835/psqqs9w0,2023-08-04T08:46:41.691715,2023-08-04T08:46:41.691721,CC-BY-SA-3.0
1721cabd-4685-4ab4-98bb-e6679c8b1cc3,luh-optimized-grid-planning-for-distribution-grids,institut-fur-elektrische-energiesysteme,Grid Planning Program (GPP) Data Sets,10.25835/0049306,2021-10-14T10:16:03.666130,2023-08-04T08:46:41.863087,CC-BY-3.0
feff84ea-89ec-4ce6-95fa-70060af298ac,luh-orkg-dils2018-use-case-dataset,tib,ORKG DILS2018 use case dataset,10.25835/0076766,2021-10-14T10:16:03.797118,2023-08-04T08:46:42.058655,CC-BY-SA-3.0
7c663b09-c6f6-4ee6-b28c-73a5a56dd7ba,luh-orkg-qa-table-dataset,l3s,ORKG QA table dataset,10.25835/0038751,2021-10-14T10:16:03.914035,2023-08-04T08:46:42.172787,CC-BY-3.0
a106b0dc-4f5a-4d04-9cdb-88b3427d8c92,luh-orkg-similar-papers-recommendation-service-evaluation-dataset,tib,ORKG Similar Papers Recommendation Service Evaluation Dataset,10.25835/qftvbgo4,2023-02-22T08:31:26.282375,2023-08-04T08:46:42.289004,CC-BY-SA-3.0
b80731e1-bb70-4ccb-8c1d-e23ce3d77a16,luh-osmotic-stress-in-vitro,institut-fur-gartenbauliche-produktionssysteme,Osmotic stress in vitro Wellpott et al.,10.25835/u5gj5bdx,2023-05-02T07:05:22.273761,2023-08-04T08:46:42.400236,CC0-1.0
c9ae2663-5131-4db1-85a9-00704613537c,luh-palm-6-0-r3668,ag-palm,PALM 6.0 r3668,10.25835/0041607,2021-10-14T10:16:04.050012,2023-08-04T08:46:42.540177,CC0-1.0
b94d0298-fb97-44ca-8fbe-110a70870785,luh-palm-6-0-r3921,institut-fuer-meteorologie-und-klimatologie,PALM 6.0 r3921,10.25835/0046914,2021-10-14T10:16:04.177034,2023-08-04T08:46:42.659388,CC0-1.0
7002e8de-0dac-4569-9501-3014c9362ae1,luh-palm-6-0-r4093,ag-palm,PALM 6.0 r4093,10.25835/0068421,2021-10-14T10:16:04.298909,2023-08-04T08:46:42.794040,CC0-1.0
064969ae-bd4b-4385-b8e2-946232674fd0,luh-palm-6-0-revision-4508,institut-fuer-meteorologie-und-klimatologie,PALM 6.0 revision 4508,10.25835/0073713,2021-10-14T10:16:04.418625,2023-08-04T08:46:43.019135,CC0-1.0
6bbd1e7a-3e40-445b-87bf-e775c1a09ee4,luh-palm-6-0-revision-4564-mesoscale-nesting-interface-of-the-palm-model-system-6-0,institut-fuer-meteorologie-und-klimatologie,Supplementary material to 'Mesoscale nesting interface of the PALM model system 6.0',10.25835/0084787,2021-10-14T10:16:04.566036,2023-08-04T08:46:43.232053,CC0-1.0
ee0a4763-d6ad-423f-a573-323efa8ff841,luh-palm_land_surface_model,ag-palm,"Modeling of land-surface interactions in the PALM model system 6.0: Land surface model description, first evaluation, and sensitivity to model parameters",10.25835/0005529,2021-10-14T10:16:04.725692,2023-08-04T08:46:43.431419,CC0-1.0
